"年","月","日","都道府県","PCR検査陽性者数","PCR検査人数","患者数（2020年3月28日からは感染者数）","現在は入院等","退院者","死亡者"
2020,4,16,"三重",26,1092,26,14,11,1
2020,4,16,"滋賀",57,715,57,48,8,1
2020,4,16,"京都",225,2464,225,183,39,3
2020,4,16,"大阪",1021,3903,1021,838,175,8
2020,4,16,"兵庫",453,4851,453,373,63,17
2020,4,16,"奈良",54,733,54,44,9,1
2020,4,16,"和歌山",38,2239,38,18,19,1
2020,4,16,"鳥取",1,477,1,1,0,0
2020,4,16,"島根",14,558,14,14,0,0
2020,4,16,"岡山",18,748,18,17,1,0
2020,4,16,"広島",118,2733,118,115,3,0
2020,4,16,"山口",29,885,29,24,5,0
2020,4,16,"徳島",3,277,3,0,3,0
2020,4,16,"香川",21,833,21,20,1,0
2020,4,16,"愛媛",41,708,41,35,4,2
2020,4,16,"高知",62,1039,62,43,18,1
2020,4,16,"福岡",459,6110,459,401,52,6
2020,4,16,"佐賀",15,489,15,14,1,0
2020,4,16,"長崎",16,1258,16,14,2,0
2020,4,16,"熊本",31,2131,31,25,5,1
2020,4,16,"大分",50,2325,50,32,17,1
2020,4,16,"宮崎",17,802,17,13,4,0
2020,4,16,"鹿児島",4,657,4,3,1,0
2020,4,16,"沖縄",86,1025,86,79,6,1
2020,4,17,"北海道",370,3735,370,185,171,14
2020,4,17,"青森",22,468,22,17,5,0
2020,4,17,"岩手",0,212,0,0,0,0
2020,4,17,"宮城",79,1203,79,71,8,0
2020,4,17,"秋田",16,706,16,11,5,0
2020,4,17,"山形",58,1415,58,58,0,0
2020,4,17,"福島",52,924,52,49,3,0
2020,4,17,"茨城",131,3159,131,115,11,5
2020,4,17,"栃木",44,1328,44,36,8,0
2020,4,17,"群馬",114,1959,114,105,5,4
2020,4,17,"埼玉",575,3836,575,534,32,9
2020,4,17,"千葉",609,3286,609,549,54,6
2020,4,17,"東京",2794,8040,2794,2679,52,63
2020,4,17,"神奈川",710,3888,710,639,54,17
2020,4,17,"新潟",53,2024,53,24,29,0
2020,4,17,"富山",69,1274,69,67,2,0
2020,4,17,"石川",160,977,160,151,5,4
2020,4,17,"福井",104,955,104,94,8,2
2020,4,17,"山梨",46,1435,46,37,9,0
2020,4,17,"長野",47,1271,47,43,4,0
2020,4,17,"岐阜",136,1892,136,118,16,2
2020,4,17,"静岡",51,2011,51,46,5,0
2020,4,17,"愛知",374,5008,374,284,66,24
2020,4,17,"三重",32,1144,32,20,11,1
2020,4,17,"滋賀",68,760,68,57,10,1
2020,4,17,"京都",235,2565,235,179,53,3
2020,4,17,"大阪",1076,4373,1076,885,182,9
2020,4,17,"兵庫",480,5060,480,400,63,17
2020,4,17,"奈良",56,777,56,43,12,1
2020,4,17,"和歌山",39,2263,39,19,19,1
2020,4,17,"鳥取",1,543,1,1,0,0
2020,4,17,"島根",15,606,15,15,0,0
2020,4,17,"岡山",18,775,18,17,1,0
2020,4,17,"広島",124,2733,124,116,8,0
2020,4,17,"山口",30,977,30,25,5,0
2020,4,17,"徳島",3,298,3,0,3,0
2020,4,17,"香川",24,967,24,23,1,0
2020,4,17,"愛媛",41,708,41,35,4,2
2020,4,17,"高知",63,1039,63,44,18,1
2020,4,17,"福岡",476,6414,476,401,66,9
2020,4,17,"佐賀",16,513,16,15,1,0
2020,4,17,"長崎",17,1325,17,15,2,0
2020,4,17,"熊本",35,2204,35,28,6,1
2020,4,17,"大分",54,2399,54,36,17,1
2020,4,17,"宮崎",17,841,17,13,4,0
2020,4,17,"鹿児島",6,732,6,5,1,0
2020,4,17,"沖縄",101,1030,101,94,6,1
2020,4,18,"北海道",407,3768,407,220,171,16
2020,4,18,"青森",22,483,22,16,6,0
2020,4,18,"岩手",0,212,0,0,0,0
2020,4,18,"宮城",83,1203,83,75,8,0
2020,4,18,"秋田",16,706,16,11,5,0
2020,4,18,"山形",60,1415,60,50,10,0
2020,4,18,"福島",60,924,60,57,3,0
2020,4,18,"茨城",135,3159,135,116,14,5
2020,4,18,"栃木",44,1330,44,36,8,0
2020,4,18,"群馬",120,1970,120,111,5,4
2020,4,18,"埼玉",610,3836,610,569,32,9
2020,4,18,"千葉",643,3308,643,569,67,7
2020,4,18,"東京",2975,8377,2975,2855,52,68
2020,4,18,"神奈川",754,3911,754,670,68,16
2020,4,18,"新潟",56,2024,56,27,29,0
2020,4,18,"富山",79,1274,79,77,2,0
2020,4,18,"石川",173,977,173,164,5,4
2020,4,18,"福井",106,955,106,94,8,4
2020,4,18,"山梨",48,1435,48,39,9,0
2020,4,18,"長野",47,1273,47,43,4,0
2020,4,18,"岐阜",137,1892,137,119,16,2
2020,4,18,"静岡",50,2011,50,42,8,0
2020,4,18,"愛知",391,5008,391,301,66,24
2020,4,18,"三重",35,1144,35,23,11,1
2020,4,18,"滋賀",70,760,70,59,10,1
2020,4,18,"京都",242,2565,242,186,53,3
2020,4,18,"大阪",1164,4383,1164,934,220,10
2020,4,18,"兵庫",502,5070,502,420,65,17
2020,4,18,"奈良",60,777,60,47,12,1
2020,4,18,"和歌山",40,2274,40,20,19,1
2020,4,18,"鳥取",3,543,3,3,0,0
2020,4,18,"島根",15,649,15,15,0,0
2020,4,18,"岡山",18,775,18,15,3,0
2020,4,18,"広島",129,2764,129,118,11,0
2020,4,18,"山口",30,1027,30,25,5,0
2020,4,18,"徳島",3,298,3,0,3,0
2020,4,18,"香川",24,967,24,23,1,0
2020,4,18,"愛媛",44,708,44,36,5,3
2020,4,18,"高知",64,1084,64,45,18,1
2020,4,18,"福岡",500,6442,500,424,66,10
2020,4,18,"佐賀",16,583,16,15,1,0
2020,4,18,"長崎",17,1325,17,15,2,0
2020,4,18,"熊本",35,2208,35,28,6,1
2020,4,18,"大分",54,2426,54,36,17,1
2020,4,18,"宮崎",17,841,17,13,4,0
2020,4,18,"鹿児島",7,734,7,6,1,0
2020,4,18,"沖縄",101,1030,101,94,6,1
2020,4,19,"北海道",434,3987,434,245,171,18
2020,4,19,"青森",22,494,22,16,6,0
2020,4,19,"岩手",0,234,0,0,0,0
2020,4,19,"宮城",83,1203,83,75,8,0
2020,4,19,"秋田",16,706,16,11,5,0
2020,4,19,"山形",61,1415,61,51,10,0
2020,4,19,"福島",62,1075,62,59,3,0
2020,4,19,"茨城",139,3159,139,118,16,5
2020,4,19,"栃木",46,1330,46,38,8,0
2020,4,19,"群馬",122,1973,122,103,14,5
2020,4,19,"埼玉",642,4618,642,601,32,9
2020,4,19,"千葉",661,3411,661,582,71,8
2020,4,19,"東京",3082,8681,3082,2714,297,71
2020,4,19,"神奈川",784,3912,784,694,73,17
2020,4,19,"新潟",56,2024,56,27,29,0
2020,4,19,"富山",92,1274,92,87,4,1
2020,4,19,"石川",178,977,178,169,5,4
2020,4,19,"福井",112,955,112,85,23,4
2020,4,19,"山梨",49,1435,49,40,9,0
2020,4,19,"長野",52,1273,52,48,4,0
2020,4,19,"岐阜",139,1892,139,120,16,3
2020,4,19,"静岡",52,2040,52,44,8,0
2020,4,19,"愛知",401,5175,401,310,66,25
2020,4,19,"三重",36,1144,36,24,11,1
2020,4,19,"滋賀",71,760,71,60,10,1
2020,4,19,"京都",251,2565,251,178,70,3
2020,4,19,"大阪",1212,4535,1212,967,233,12
2020,4,19,"兵庫",513,5280,513,431,65,17
2020,4,19,"奈良",62,777,62,47,14,1
2020,4,19,"和歌山",46,2312,46,25,20,1
2020,4,19,"鳥取",3,543,3,3,0,0
2020,4,19,"島根",16,680,16,16,0,0
2020,4,19,"岡山",19,887,19,16,3,0
2020,4,19,"広島",132,3010,132,121,11,0
2020,4,19,"山口",30,1049,30,19,11,0
2020,4,19,"徳島",3,336,3,0,3,0
2020,4,19,"香川",25,967,25,24,1,0
2020,4,19,"愛媛",45,708,45,34,8,3
2020,4,19,"高知",68,1131,68,49,18,1
2020,4,19,"福岡",516,6447,516,440,66,10
2020,4,19,"佐賀",17,594,17,16,1,0
2020,4,19,"長崎",17,1325,17,15,2,0
2020,4,19,"熊本",39,2274,39,32,6,1
2020,4,19,"大分",54,2426,54,35,18,1
2020,4,19,"宮崎",17,841,17,13,4,0
2020,4,19,"鹿児島",8,734,8,7,1,0
2020,4,19,"沖縄",110,1213,110,103,6,1
2020,4,20,"北海道",451,4245,451,262,171,18
2020,4,20,"青森",22,474,22,13,9,0
2020,4,20,"岩手",0,236,0,0,0,0
2020,4,20,"宮城",84,1369,84,76,8,0
2020,4,20,"秋田",16,736,16,11,5,0
2020,4,20,"山形",64,1597,64,49,15,0
2020,4,20,"福島",64,1131,64,50,14,0
2020,4,20,"茨城",143,3343,143,121,16,6
2020,4,20,"栃木",49,1481,49,41,8,0
2020,4,20,"群馬",124,2103,124,105,14,5
2020,4,20,"埼玉",662,4732,662,621,32,9
2020,4,20,"千葉",683,3803,683,598,77,8
2020,4,20,"東京",3184,8957,3184,2507,600,77
2020,4,20,"神奈川",802,3912,802,695,88,19
2020,4,20,"新潟",56,2107,56,27,29,0
2020,4,20,"富山",114,1454,114,104,8,2
2020,4,20,"石川",180,1115,180,162,14,4
2020,4,20,"福井",113,1054,113,83,26,4
2020,4,20,"山梨",49,1653,49,40,9,0
2020,4,20,"長野",52,1401,52,46,6,0
2020,4,20,"岐阜",139,2119,139,112,24,3
2020,4,20,"静岡",52,2089,52,44,8,0
2020,4,20,"愛知",406,5535,406,313,66,27
2020,4,20,"三重",39,1397,39,27,11,1
2020,4,20,"滋賀",72,776,72,58,13,1
2020,4,20,"京都",259,2811,259,177,77,5
2020,4,20,"大阪",1297,4938,1297,1051,233,13
2020,4,20,"兵庫",524,5610,524,442,65,17
2020,4,20,"奈良",64,919,64,49,14,1
2020,4,20,"和歌山",46,2339,46,25,20,1
2020,4,20,"鳥取",3,711,3,3,0,0
2020,4,20,"島根",16,681,16,16,0,0
2020,4,20,"岡山",19,930,19,15,4,0
2020,4,20,"広島",137,3010,137,125,12,0
2020,4,20,"山口",30,1119,30,15,15,0
2020,4,20,"徳島",3,336,3,0,3,0
2020,4,20,"香川",26,967,26,25,1,0
2020,4,20,"愛媛",46,844,46,34,9,3
2020,4,20,"高知",69,1167,69,45,22,2
2020,4,20,"福岡",524,7263,524,424,87,13
2020,4,20,"佐賀",17,587,17,16,1,0
2020,4,20,"長崎",18,1461,17,13,4,0
2020,4,20,"熊本",40,2350,40,32,7,1
2020,4,20,"大分",55,2657,55,35,19,1
2020,4,20,"宮崎",17,925,17,13,4,0
2020,4,20,"鹿児島",10,841,10,9,1,0
2020,4,20,"沖縄",121,1292,121,107,11,3
2020,4,21,"北海道",473,4554,451,262,171,18
2020,4,21,"青森",22,487,22,13,9,0
2020,4,21,"岩手",0,242,0,0,0,0
2020,4,21,"宮城",84,1387,84,76,8,0
2020,4,21,"秋田",16,753,16,11,5,0
2020,4,21,"山形",64,1657,64,49,15,0
2020,4,21,"福島",64,1230,64,50,14,0
2020,4,21,"茨城",146,3571,143,121,16,6
2020,4,21,"栃木",51,1537,49,41,8,0
2020,4,21,"群馬",131,2163,124,105,14,5
2020,4,21,"埼玉",681,5119,662,621,32,9
2020,4,21,"千葉",704,4061,683,598,77,8
2020,4,21,"東京",3307,9124,3307,2630,600,77
2020,4,21,"神奈川",816,4745,802,695,88,19
2020,4,21,"新潟",58,2217,56,27,29,0
2020,4,21,"富山",115,1515,114,104,8,2
2020,4,21,"石川",190,1181,180,162,14,4
2020,4,21,"福井",118,1099,113,83,26,4
2020,4,21,"山梨",50,1703,49,40,9,0
2020,4,21,"長野",54,1417,52,46,6,0
2020,4,21,"岐阜",140,2143,139,112,24,3
2020,4,21,"静岡",53,2221,52,44,8,0
2020,4,21,"愛知",422,5535,406,313,66,27
2020,4,21,"三重",41,1436,39,27,11,1
2020,4,21,"滋賀",76,937,72,58,13,1
2020,4,21,"京都",264,2883,259,177,77,5
2020,4,21,"大阪",1351,5368,1297,1051,233,13
2020,4,21,"兵庫",546,5714,524,442,65,17
2020,4,21,"奈良",73,1020,64,49,14,1
2020,4,21,"和歌山",47,2381,46,25,20,1
2020,4,21,"鳥取",3,794,3,3,0,0
2020,4,21,"島根",16,697,16,16,0,0
2020,4,21,"岡山",19,992,19,15,4,0
2020,4,21,"広島",138,3583,137,125,12,0
2020,4,21,"山口",31,1130,30,15,15,0
2020,4,21,"徳島",5,341,3,0,3,0
2020,4,21,"香川",26,1273,26,25,1,0
2020,4,21,"愛媛",47,893,46,34,9,3
2020,4,21,"高知",69,1181,69,45,22,2
2020,4,21,"福岡",539,7311,524,424,87,13
2020,4,21,"佐賀",17,602,17,16,1,0
2020,4,21,"長崎",17,1551,17,13,4,0
2020,4,21,"熊本",41,2465,40,32,7,1
2020,4,21,"大分",60,2691,55,35,19,1
2020,4,21,"宮崎",17,943,17,13,4,0
2020,4,21,"鹿児島",10,852,10,9,1,0
2020,4,21,"沖縄",125,1420,121,107,11,3
2020,4,22,"北海道",495,4803,495,285,188,22
2020,4,22,"青森",22,501,22,12,10,0
2020,4,22,"岩手",0,256,0,0,0,0
2020,4,22,"宮城",84,1438,84,70,14,0
2020,4,22,"秋田",16,767,16,11,5,0
2020,4,22,"山形",65,1759,65,48,17,0
2020,4,22,"福島",65,1238,65,50,15,0
2020,4,22,"茨城",151,3687,151,127,18,6
2020,4,22,"栃木",52,1560,52,44,8,0
2020,4,22,"群馬",131,2290,131,108,14,9
2020,4,22,"埼玉",714,5432,714,670,34,10
2020,4,22,"千葉",725,4284,725,634,80,11
2020,4,22,"東京",3439,9357,3439,2461,897,81
2020,4,22,"神奈川",841,4628,841,707,111,23
2020,4,22,"新潟",61,2283,61,28,33,0
2020,4,22,"富山",115,1633,115,105,8,2
2020,4,22,"石川",199,1244,199,177,17,5
2020,4,22,"福井",119,1233,119,89,26,4
2020,4,22,"山梨",51,1813,51,28,23,0
2020,4,22,"長野",56,1468,56,50,6,0
2020,4,22,"岐阜",143,2197,143,114,24,5
2020,4,22,"静岡",57,2292,57,44,13,0
2020,4,22,"愛知",441,6033,441,345,67,29
2020,4,22,"三重",43,1494,43,31,11,1
2020,4,22,"滋賀",88,971,88,74,13,1
2020,4,22,"京都",275,2906,275,180,88,7
2020,4,22,"大阪",1382,5798,1382,1110,255,17
2020,4,22,"兵庫",563,5972,563,481,65,17
2020,4,22,"奈良",75,1071,75,60,14,1
2020,4,22,"和歌山",49,2422,49,26,22,1
2020,4,22,"鳥取",3,823,3,3,0,0
2020,4,22,"島根",16,719,16,16,0,0
2020,4,22,"岡山",19,908,19,15,4,0
2020,4,22,"広島",139,3783,139,126,13,0
2020,4,22,"山口",31,1144,31,16,15,0
2020,4,22,"徳島",5,353,5,2,3,0
2020,4,22,"香川",26,1350,26,24,2,0
2020,4,22,"愛媛",47,938,47,28,16,3
2020,4,22,"高知",70,1230,70,40,28,2
2020,4,22,"福岡",560,7467,560,459,88,13
2020,4,22,"佐賀",18,636,18,16,2,0
2020,4,22,"長崎",16,1612,16,11,5,0
2020,4,22,"熊本",41,2518,41,33,7,1
2020,4,22,"大分",60,2752,60,40,19,1
2020,4,22,"宮崎",17,965,17,13,4,0
2020,4,22,"鹿児島",10,895,10,8,2,0
2020,4,22,"沖縄",130,1583,130,116,11,3
2020,4,23,"北海道",540,5112,540,320,195,25
2020,4,23,"青森",22,506,22,8,14,0
2020,4,23,"岩手",0,271,0,0,0,0
2020,4,23,"宮城",84,1491,84,61,23,0
2020,4,23,"秋田",16,776,16,9,7,0
2020,4,23,"山形",65,1851,65,48,17,0
2020,4,23,"福島",65,1316,65,48,17,0
2020,4,23,"茨城",153,3887,153,126,21,6
2020,4,23,"栃木",53,1617,53,45,8,0
2020,4,23,"群馬",138,2380,138,115,14,9
2020,4,23,"埼玉",753,5630,753,705,34,14
2020,4,23,"千葉",749,4646,749,651,82,16
2020,4,23,"東京",3572,9827,3572,2548,937,87
2020,4,23,"神奈川",880,4828,880,742,114,24
2020,4,23,"新潟",62,2354,62,29,33,0
2020,4,23,"富山",150,1781,150,139,8,3
2020,4,23,"石川",216,1338,216,194,17,5
2020,4,23,"福井",119,1278,119,88,26,5
2020,4,23,"山梨",51,1862,51,29,22,0
2020,4,23,"長野",59,1514,59,51,8,0
2020,4,23,"岐阜",146,2234,146,117,24,5
2020,4,23,"静岡",58,2306,58,45,13,0
2020,4,23,"愛知",453,6033,453,357,67,29
2020,4,23,"三重",43,1578,43,31,11,1
2020,4,23,"滋賀",92,1067,92,78,13,1
2020,4,23,"京都",282,3397,282,182,93,7
2020,4,23,"大阪",1417,6346,1417,1143,255,19
2020,4,23,"兵庫",581,6213,581,497,67,17
2020,4,23,"奈良",76,1140,76,61,14,1
2020,4,23,"和歌山",50,2454,50,26,23,1
2020,4,23,"鳥取",3,880,3,3,0,0
2020,4,23,"島根",16,733,16,14,2,0
2020,4,23,"岡山",19,1015,19,14,5,0
2020,4,23,"広島",142,3900,142,127,14,1
2020,4,23,"山口",31,1156,31,16,15,0
2020,4,23,"徳島",5,368,5,2,3,0
2020,4,23,"香川",28,1393,28,24,4,0
2020,4,23,"愛媛",47,961,47,28,16,3
2020,4,23,"高知",71,1260,71,41,28,2
2020,4,23,"福岡",572,7690,572,467,92,13
2020,4,23,"佐賀",21,682,21,19,2,0
2020,4,23,"長崎",16,1676,16,10,5,1
2020,4,23,"熊本",43,2577,43,34,8,1
2020,4,23,"大分",60,2910,60,33,26,1
2020,4,23,"宮崎",17,993,17,10,7,0
2020,4,23,"鹿児島",10,1017,10,8,2,0
2020,4,23,"沖縄",132,1589,132,118,11,3
2020,4,24,"北海道",562,5362,562,341,196,25
2020,4,24,"青森",22,517,22,8,14,0
2020,4,24,"岩手",0,280,0,0,0,0
2020,4,24,"宮城",84,1568,84,55,29,0
2020,4,24,"秋田",16,786,16,9,7,0
2020,4,24,"山形",66,1947,66,49,17,0
2020,4,24,"福島",66,1420,66,47,19,0
2020,4,24,"茨城",157,4031,157,127,24,6
2020,4,24,"栃木",53,1673,53,40,13,0
2020,4,24,"群馬",140,2434,140,117,14,9
2020,4,24,"埼玉",767,5889,767,718,34,15
2020,4,24,"千葉",768,4879,768,655,95,18
2020,4,24,"東京",3733,10116,3733,2688,952,93
2020,4,24,"神奈川",912,5075,912,765,123,24
2020,4,24,"新潟",65,2491,65,32,33,0
2020,4,24,"富山",163,1885,163,151,9,3
2020,4,24,"石川",222,1424,222,201,16,5
2020,4,24,"福井",120,1313,120,81,34,5
2020,4,24,"山梨",51,1922,51,29,22,0
2020,4,24,"長野",67,1548,67,59,8,0
2020,4,24,"岐阜",146,2272,146,115,24,7
2020,4,24,"静岡",59,2366,59,46,13,0
2020,4,24,"愛知",474,6272,474,378,66,30
2020,4,24,"三重",45,1653,45,33,11,1
2020,4,24,"滋賀",93,1141,93,79,13,1
2020,4,24,"京都",286,3614,286,186,93,7
2020,4,24,"大阪",1448,6895,1448,1177,246,25
2020,4,24,"兵庫",605,6463,605,520,68,17
2020,4,24,"奈良",76,1173,76,61,14,1
2020,4,24,"和歌山",52,2526,52,28,23,1
2020,4,24,"鳥取",3,929,3,3,0,0
2020,4,24,"島根",16,750,16,14,2,0
2020,4,24,"岡山",20,1041,20,15,5,0
2020,4,24,"広島",142,4239,142,127,14,1
2020,4,24,"山口",31,1217,31,15,16,0
2020,4,24,"徳島",5,386,5,2,3,0
2020,4,24,"香川",28,1427,28,24,4,0
2020,4,24,"愛媛",47,1002,47,24,20,3
2020,4,24,"高知",71,1294,71,41,28,2
2020,4,24,"福岡",584,7963,584,433,136,15
2020,4,24,"佐賀",32,711,32,26,6,0
2020,4,24,"長崎",16,1728,16,9,6,1
2020,4,24,"熊本",43,2623,43,33,9,1
2020,4,24,"大分",60,2910,60,33,26,1
2020,4,24,"宮崎",17,1010,17,10,7,0
2020,4,24,"鹿児島",10,1109,10,7,3,0
2020,4,24,"沖縄",133,1715,133,118,11,4
2020,4,25,"北海道",601,5362,601,375,201,25
2020,4,25,"青森",22,526,22,8,14,0
2020,4,25,"岩手",0,288,0,0,0,0
2020,4,25,"宮城",85,1568,85,54,31,0
2020,4,25,"秋田",16,786,16,9,7,0
2020,4,25,"山形",66,1947,66,34,32,0
2020,4,25,"福島",68,1491,68,49,19,0
2020,4,25,"茨城",158,4031,158,128,24,6
2020,4,25,"栃木",52,1673,52,39,13,0
2020,4,25,"群馬",140,2440,140,117,14,9
2020,4,25,"埼玉",786,6110,786,737,34,15
2020,4,25,"千葉",778,5028,778,662,97,19
2020,4,25,"東京",3836,10388,3836,2776,970,100
2020,4,25,"神奈川",943,5075,943,798,120,25
2020,4,25,"新潟",65,2491,65,32,33,0
2020,4,25,"富山",175,1885,175,163,9,3
2020,4,25,"石川",224,1424,224,203,16,5
2020,4,25,"福井",120,1313,120,82,33,5
2020,4,25,"山梨",51,1922,51,29,22,0
2020,4,25,"長野",66,1552,66,58,8,0
2020,4,25,"岐阜",146,2272,146,103,36,7
2020,4,25,"静岡",62,2366,62,49,13,0
2020,4,25,"愛知",475,6488,475,379,66,30
2020,4,25,"三重",45,1653,45,28,16,1
2020,4,25,"滋賀",94,1141,94,71,22,1
2020,4,25,"京都",290,3614,290,146,137,7
2020,4,25,"大阪",1477,6900,1477,1204,246,27
2020,4,25,"兵庫",619,6641,619,530,72,17
2020,4,25,"奈良",76,1173,76,61,14,1
2020,4,25,"和歌山",57,2528,57,32,24,1
2020,4,25,"鳥取",3,943,3,2,1,0
2020,4,25,"島根",16,750,16,14,2,0
2020,4,25,"岡山",21,1041,21,16,5,0
2020,4,25,"広島",143,4245,143,128,14,1
2020,4,25,"山口",31,1233,31,13,18,0
2020,4,25,"徳島",5,386,5,2,3,0
2020,4,25,"香川",28,1427,28,23,5,0
2020,4,25,"愛媛",47,1002,47,24,20,3
2020,4,25,"高知",72,1302,72,42,28,2
2020,4,25,"福岡",595,7983,595,442,138,15
2020,4,25,"佐賀",36,711,36,30,6,0
2020,4,25,"長崎",16,1728,16,9,6,1
2020,4,25,"熊本",43,2623,43,33,9,1
2020,4,25,"大分",60,2910,60,33,26,1
2020,4,25,"宮崎",17,1010,17,10,7,0
2020,4,25,"鹿児島",10,1109,10,7,3,0
2020,4,25,"沖縄",133,1715,133,118,11,4
2020,4,26,"北海道",615,5362,615,388,202,25
2020,4,26,"青森",22,540,22,8,14,0
2020,4,26,"岩手",0,300,0,0,0,0
2020,4,26,"宮城",85,1568,85,54,31,0
2020,4,26,"秋田",16,786,16,9,7,0
2020,4,26,"山形",66,1947,66,34,32,0
2020,4,26,"福島",69,1585,69,50,19,0
2020,4,26,"茨城",161,4031,161,131,24,6
2020,4,26,"栃木",52,1673,52,39,13,0
2020,4,26,"群馬",141,2448,141,117,15,9
2020,4,26,"埼玉",806,6256,806,754,36,16
2020,4,26,"千葉",786,5163,786,670,97,19
2020,4,26,"東京",3908,10702,3908,2814,994,100
2020,4,26,"神奈川",959,5075,959,813,120,26
2020,4,26,"新潟",69,2491,69,37,32,0
2020,4,26,"富山",177,1885,177,165,9,3
2020,4,26,"石川",229,1424,229,208,16,5
2020,4,26,"福井",121,1313,121,83,33,5
2020,4,26,"山梨",51,1922,51,29,22,0
2020,4,26,"長野",66,1553,66,49,17,0
2020,4,26,"岐阜",146,2272,146,82,57,7
2020,4,26,"静岡",63,2366,63,50,13,0
2020,4,26,"愛知",476,6488,476,380,66,30
2020,4,26,"三重",45,1653,45,28,16,1
2020,4,26,"滋賀",94,1141,94,71,22,1
2020,4,26,"京都",294,3614,294,145,142,7
2020,4,26,"大阪",1493,6937,1493,1214,252,27
2020,4,26,"兵庫",627,6831,627,533,77,17
2020,4,26,"奈良",76,1173,76,61,14,1
2020,4,26,"和歌山",58,2563,58,30,27,1
2020,4,26,"鳥取",3,971,3,2,1,0
2020,4,26,"島根",22,757,22,20,2,0
2020,4,26,"岡山",22,1041,22,17,5,0
2020,4,26,"広島",145,4245,145,129,15,1
2020,4,26,"山口",31,1251,31,13,18,0
2020,4,26,"徳島",5,386,5,2,3,0
2020,4,26,"香川",28,1427,28,23,5,0
2020,4,26,"愛媛",47,1002,47,20,24,3
2020,4,26,"高知",73,1344,73,43,28,2
2020,4,26,"福岡",606,8000,606,443,148,15
2020,4,26,"佐賀",36,750,36,30,6,0
2020,4,26,"長崎",16,1728,16,9,6,1
2020,4,26,"熊本",45,2623,45,33,11,1
2020,4,26,"大分",60,2910,60,33,26,1
2020,4,26,"宮崎",17,1010,17,9,8,0
2020,4,26,"鹿児島",10,1109,10,7,3,0
2020,4,26,"沖縄",133,1715,133,118,11,4
2020,4,27,"北海道",650,6149,650,422,202,26
2020,4,27,"青森",23,580,23,9,14,0
2020,4,27,"岩手",0,302,0,0,0,0
2020,4,27,"宮城",86,1714,86,54,32,0
2020,4,27,"秋田",16,818,16,9,7,0
2020,4,27,"山形",66,2052,66,28,38,0
2020,4,27,"福島",69,1634,69,50,19,0
2020,4,27,"茨城",161,4273,161,124,31,6
2020,4,27,"栃木",54,1826,54,41,13,0
2020,4,27,"群馬",146,2589,146,122,15,9
2020,4,27,"埼玉",823,6368,823,765,42,16
2020,4,27,"千葉",793,5512,793,672,98,23
2020,4,27,"東京",3961,10981,3947,2668,1173,106
2020,4,27,"神奈川",965,5439,965,816,122,27
2020,4,27,"新潟",69,2578,69,37,32,0
2020,4,27,"富山",181,2102,181,169,9,3
2020,4,27,"石川",236,1703,236,215,16,5
2020,4,27,"福井",121,1462,121,52,63,6
2020,4,27,"山梨",51,2072,51,29,22,0
2020,4,27,"長野",66,1680,66,49,17,0
2020,4,27,"岐阜",146,2763,146,82,57,7
2020,4,27,"静岡",64,2547,64,51,13,0
2020,4,27,"愛知",477,6890,477,381,66,30
2020,4,27,"三重",45,1799,45,28,16,1
2020,4,27,"滋賀",94,1209,94,71,22,1
2020,4,27,"京都",309,3894,309,161,140,8
2020,4,27,"大阪",1523,7380,1523,1231,260,32
2020,4,27,"兵庫",629,6922,629,527,85,17
2020,4,27,"奈良",78,1329,78,63,14,1
2020,4,27,"和歌山",59,2837,59,31,27,1
2020,4,27,"鳥取",3,982,3,2,1,0
2020,4,27,"島根",22,790,22,20,2,0
2020,4,27,"岡山",22,1129,22,17,5,0
2020,4,27,"広島",145,4556,145,128,16,1
2020,4,27,"山口",32,1225,32,14,18,0
2020,4,27,"徳島",5,423,5,2,3,0
2020,4,27,"香川",28,1512,28,23,5,0
2020,4,27,"愛媛",47,1024,47,20,24,3
2020,4,27,"高知",73,1362,73,43,28,2
2020,4,27,"福岡",615,8611,615,438,161,16
2020,4,27,"佐賀",36,912,36,30,6,0
2020,4,27,"長崎",16,1851,16,7,8,1
2020,4,27,"熊本",45,2912,45,32,12,1
2020,4,27,"大分",60,3039,60,32,27,1
2020,4,27,"宮崎",17,1053,17,8,9,0
2020,4,27,"鹿児島",10,1176,10,6,4,0
2020,4,27,"沖縄",137,1896,137,110,23,4
2020,4,28,"北海道",688,6312,688,460,202,26
2020,4,28,"青森",26,598,26,12,14,0
2020,4,28,"岩手",0,314,0,0,0,0
2020,4,28,"宮城",87,1744,87,55,32,0
2020,4,28,"秋田",16,827,16,9,7,0
2020,4,28,"山形",66,2103,66,28,38,0
2020,4,28,"福島",70,1664,70,51,19,0
2020,4,28,"茨城",162,4473,162,125,31,6
2020,4,28,"栃木",54,1857,54,41,13,0
2020,4,28,"群馬",146,2596,146,120,15,11
2020,4,28,"埼玉",828,7007,828,771,42,15
2020,4,28,"千葉",801,5636,801,677,101,23
2020,4,28,"東京都",4059,11065,0,0,0,0
2020,4,28,"神奈川",975,5536,975,796,150,29
2020,4,28,"新潟",75,2775,75,43,32,0
2020,4,28,"富山",190,2137,190,178,9,3
2020,4,28,"石川",245,1796,245,218,22,5
2020,4,28,"福井",122,1588,122,53,63,6
2020,4,28,"山梨",52,2117,52,29,23,0
2020,4,28,"長野",66,1703,66,49,17,0
