"year","month","date","pref","testedPositive","peopleTested","hospitalized","serious","discharged","deaths"
2020,3,21,"千葉",42,0,26,0,14,0
2020,3,21,"東京",136,1917,101,9,31,4
2020,3,21,"神奈川",74,0,45,0,12,4
2020,3,21,"新潟",26,647,20,0,2,0
2020,3,21,"富山",0,54,0,0,0,0
2020,3,21,"石川",8,176,3,0,3,0
2020,3,21,"福井",1,97,1,0,0,0
2020,3,21,"山梨",2,338,2,0,0,0
2020,3,21,"長野",4,306,2,0,1,0
2020,3,21,"岐阜",3,279,2,0,1,0
2020,3,21,"静岡",3,0,2,0,1,0
2020,3,21,"愛知",141,1103,108,0,8,16
2020,3,21,"三重",9,318,5,0,1,0
2020,3,21,"滋賀",4,144,4,0,0,0
2020,3,21,"京都",22,813,12,0,7,0
2020,3,21,"大阪",125,0,81,0,26,1
2020,3,21,"兵庫",106,1126,75,0,2,4
2020,3,21,"奈良",8,184,2,0,2,0
2020,3,21,"和歌山",17,1112,5,0,9,1
2020,3,21,"鳥取",0,115,0,0,0,0
2020,3,21,"島根",0,92,0,0,0,0
2020,3,21,"岡山",0,181,0,0,0,0
2020,3,21,"広島",2,579,1,0,1,0
2020,3,21,"山口",3,166,1,0,0,0
2020,3,21,"徳島",1,83,0,0,0,0
2020,3,21,"香川",1,142,1,0,0,0
2020,3,21,"愛媛",3,181,1,0,1,0
2020,3,21,"高知",12,272,0,0,11,0
2020,3,21,"福岡",5,637,3,0,2,0
2020,3,21,"佐賀",1,102,1,0,0,0
2020,3,21,"長崎",1,213,0,0,0,0
2020,3,21,"熊本",7,487,5,0,1,0
2020,3,21,"大分",13,175,10,0,1,0
2020,3,21,"宮崎",3,186,3,0,0,0
2020,3,21,"鹿児島",0,171,0,0,0,0
2020,3,21,"沖縄",3,238,1,0,2,0
2020,3,22,"北海道",162,1652,72,0,83,6
2020,3,22,"青森",0,90,0,0,0,0
2020,3,22,"岩手",0,29,0,0,0,0
2020,3,22,"宮城",1,150,0,0,1,0
2020,3,22,"秋田",2,114,0,0,1,0
2020,3,22,"山形",0,133,0,0,0,0
2020,3,22,"福島",2,132,2,0,0,0
2020,3,22,"茨城",3,464,3,0,0,0
2020,3,22,"栃木",4,263,2,0,2,0
2020,3,22,"群馬",11,174,10,0,0,1
2020,3,22,"埼玉",50,684,34,0,10,1
2020,3,22,"千葉",44,0,27,0,15,0
2020,3,22,"東京",139,1918,104,9,31,4
2020,3,22,"神奈川",79,0,49,0,14,4
2020,3,22,"新潟",26,648,19,0,3,0
2020,3,22,"富山",0,55,0,0,0,0
2020,3,22,"石川",8,179,3,0,3,0
2020,3,22,"福井",1,98,1,0,0,0
2020,3,22,"山梨",2,338,1,0,1,0
2020,3,22,"長野",4,306,2,0,1,0
2020,3,22,"岐阜",5,281,4,0,1,0
2020,3,22,"静岡",3,0,2,0,1,0
2020,3,22,"愛知",143,1103,111,0,8,16
2020,3,22,"三重",9,318,4,0,2,0
2020,3,22,"滋賀",4,144,4,0,0,0
2020,3,22,"京都",23,815,13,0,7,0
2020,3,22,"大阪",131,0,85,0,26,2
2020,3,22,"兵庫",110,1127,76,0,2,5
2020,3,22,"奈良",9,187,3,0,2,0
2020,3,22,"和歌山",17,1118,5,0,9,1
2020,3,22,"鳥取",0,115,0,0,0,0
2020,3,22,"島根",0,95,0,0,0,0
2020,3,22,"岡山",1,181,1,0,0,0
2020,3,22,"広島",3,609,2,0,1,0
2020,3,22,"山口",4,170,2,0,0,0
2020,3,22,"徳島",1,83,0,0,0,0
2020,3,22,"香川",1,147,1,0,0,0
2020,3,22,"愛媛",3,181,1,0,1,0
2020,3,22,"高知",12,279,0,0,11,0
2020,3,22,"福岡",5,642,3,0,2,0
2020,3,22,"佐賀",1,103,1,0,0,0
2020,3,22,"長崎",1,213,0,0,0,0
2020,3,22,"熊本",7,490,5,0,1,0
2020,3,22,"大分",17,175,14,0,1,0
2020,3,22,"宮崎",3,189,3,0,0,0
2020,3,22,"鹿児島",0,171,0,0,0,0
2020,3,22,"沖縄",3,238,1,0,2,0
2020,3,23,"北海道",162,1775,65,0,90,6
2020,3,23,"青森",2,90,2,0,0,0
2020,3,23,"岩手",0,36,0,0,0,0
2020,3,23,"宮城",1,161,0,0,1,0
2020,3,23,"秋田",2,121,0,0,1,0
2020,3,23,"山形",0,145,0,0,0,0
2020,3,23,"福島",2,157,2,0,0,0
2020,3,23,"茨城",5,576,5,0,0,0
2020,3,23,"栃木",4,297,2,0,2,0
2020,3,23,"群馬",11,202,10,0,0,1
2020,3,23,"埼玉",51,875,34,0,11,1
2020,3,23,"千葉",47,31,30,0,15,0
2020,3,23,"東京",155,1974,120,11,31,4
2020,3,23,"神奈川",79,0,47,0,17,4
2020,3,23,"新潟",26,786,19,0,3,0
2020,3,23,"富山",0,62,0,0,0,0
2020,3,23,"石川",8,181,3,0,3,0
2020,3,23,"福井",1,102,1,0,0,0
2020,3,23,"山梨",2,358,1,0,1,0
2020,3,23,"長野",4,336,2,0,1,0
2020,3,23,"岐阜",8,304,7,0,1,0
2020,3,23,"静岡",3,581,2,0,1,0
2020,3,23,"愛知",145,1782,112,0,8,17
2020,3,23,"三重",9,344,4,0,2,0
2020,3,23,"滋賀",5,168,4,0,1,0
2020,3,23,"京都",24,857,14,0,7,0
2020,3,23,"大阪",134,0,87,0,27,2
2020,3,23,"兵庫",112,1518,78,0,2,5
2020,3,23,"奈良",9,205,2,0,3,0
2020,3,23,"和歌山",17,1305,5,0,9,1
2020,3,23,"鳥取",0,126,0,0,0,0
2020,3,23,"島根",0,101,0,0,0,0
2020,3,23,"岡山",1,206,1,0,0,0
2020,3,23,"広島",3,631,2,0,1,0
2020,3,23,"山口",4,180,2,0,0,0
2020,3,23,"徳島",1,93,0,0,0,0
2020,3,23,"香川",1,157,1,0,0,0
2020,3,23,"愛媛",3,208,1,0,1,0
2020,3,23,"高知",12,281,0,0,11,0
2020,3,23,"福岡",6,689,4,0,2,0
2020,3,23,"佐賀",1,111,1,0,0,0
2020,3,23,"長崎",1,246,0,0,0,0
2020,3,23,"熊本",7,521,5,0,1,0
2020,3,23,"大分",17,356,14,0,1,0
2020,3,23,"宮崎",3,197,3,0,0,0
2020,3,23,"鹿児島",0,193,0,0,0,0
2020,3,23,"沖縄",4,263,1,0,2,0
2020,3,24,"北海道",163,1794,63,0,93,6
2020,3,24,"青森",2,90,2,0,0,0
2020,3,24,"岩手",0,36,0,0,0,0
2020,3,24,"宮城",1,162,0,0,1,0
2020,3,24,"秋田",2,200,0,0,1,0
2020,3,24,"山形",0,147,0,0,0,0
2020,3,24,"福島",2,164,2,0,0,0
2020,3,24,"茨城",5,576,5,0,0,0
2020,3,24,"栃木",6,299,4,0,2,0
2020,3,24,"群馬",13,209,12,0,0,1
2020,3,24,"埼玉",58,898,41,0,11,1
2020,3,24,"千葉",48,39,31,0,15,0
2020,3,24,"東京",173,2048,137,11,31,5
2020,3,24,"神奈川",85,69,52,0,17,4
2020,3,24,"新潟",28,812,21,0,3,0
2020,3,24,"富山",0,67,0,0,0,0
2020,3,24,"石川",8,192,3,0,3,0
2020,3,24,"福井",1,114,1,0,0,0
2020,3,24,"山梨",4,370,3,0,1,0
2020,3,24,"長野",5,339,2,0,2,0
2020,3,24,"岐阜",12,317,10,0,1,0
2020,3,24,"静岡",3,584,2,0,1,0
2020,3,24,"愛知",148,1895,114,0,9,17
2020,3,24,"三重",9,368,4,0,2,0
2020,3,24,"滋賀",5,173,4,0,1,0
2020,3,24,"京都",26,930,16,0,7,0
2020,3,24,"大阪",142,169,94,0,27,2
2020,3,24,"兵庫",115,1607,77,0,5,5
2020,3,24,"奈良",9,214,2,0,3,0
2020,3,24,"和歌山",17,1316,5,0,9,1
2020,3,24,"鳥取",0,129,0,0,0,0
2020,3,24,"島根",0,105,0,0,0,0
2020,3,24,"岡山",1,219,1,0,0,0
2020,3,24,"広島",3,656,2,0,1,0
2020,3,24,"山口",4,192,2,0,0,0
2020,3,24,"徳島",1,96,0,0,0,0
2020,3,24,"香川",1,160,1,0,0,0
2020,3,24,"愛媛",3,215,1,0,1,0
2020,3,24,"高知",12,307,0,0,11,0
2020,3,24,"福岡",9,703,7,0,2,0
2020,3,24,"佐賀",1,115,1,0,0,0
2020,3,24,"長崎",1,253,0,0,0,0
2020,3,24,"熊本",7,543,5,0,1,0
2020,3,24,"大分",18,743,15,0,1,0
2020,3,24,"宮崎",3,205,2,0,1,0
2020,3,24,"鹿児島",0,196,0,0,0,0
2020,3,24,"沖縄",5,271,2,0,2,0
2020,3,25,"北海道",167,1821,61,0,98,7
2020,3,25,"青森",6,102,4,0,0,0
2020,3,25,"岩手",0,41,0,0,0,0
2020,3,25,"宮城",1,175,0,0,1,0
2020,3,25,"秋田",2,204,0,0,1,0
2020,3,25,"山形",0,156,0,0,0,0
2020,3,25,"福島",2,167,2,0,0,0
2020,3,25,"茨城",9,656,9,0,0,0
2020,3,25,"栃木",7,320,4,0,2,0
2020,3,25,"群馬",13,231,12,0,0,1
2020,3,25,"埼玉",59,901,40,0,12,1
2020,3,25,"千葉",53,100,34,0,17,0
2020,3,25,"東京",214,2143,178,12,31,5
2020,3,25,"神奈川",89,74,56,0,17,4
2020,3,25,"新潟",29,845,21,0,3,0
2020,3,25,"富山",0,69,0,0,0,0
2020,3,25,"石川",8,193,3,0,3,0
2020,3,25,"福井",2,116,3,0,0,0
2020,3,25,"山梨",4,383,3,0,1,0
2020,3,25,"長野",5,339,2,0,2,0
2020,3,25,"岐阜",13,325,11,0,1,0
2020,3,25,"静岡",3,611,1,0,2,0
2020,3,25,"愛知",154,1987,91,0,36,18
2020,3,25,"三重",9,380,4,0,2,0
2020,3,25,"滋賀",5,176,4,0,1,0
2020,3,25,"京都",30,967,20,0,7,0
2020,3,25,"大阪",149,250,90,0,37,2
2020,3,25,"兵庫",116,1855,77,0,5,5
2020,3,25,"奈良",9,225,2,0,3,0
2020,3,25,"和歌山",17,1374,5,0,9,1
2020,3,25,"鳥取",0,134,0,0,0,0
2020,3,25,"島根",0,106,0,0,0,0
2020,3,25,"岡山",1,233,1,0,0,0
2020,3,25,"広島",3,687,2,0,1,0
2020,3,25,"山口",5,196,3,0,0,0
2020,3,25,"徳島",1,99,0,0,0,0
2020,3,25,"香川",1,168,1,0,0,0
2020,3,25,"愛媛",3,219,1,0,1,0
2020,3,25,"高知",12,313,0,0,11,0
2020,3,25,"福岡",9,747,7,0,2,0
2020,3,25,"佐賀",1,121,1,0,0,0
2020,3,25,"長崎",2,266,1,0,0,0
2020,3,25,"熊本",7,567,4,0,2,0
2020,3,25,"大分",25,1171,15,0,1,0
2020,3,25,"宮崎",3,222,2,0,1,0
2020,3,25,"鹿児島",0,208,0,0,0,0
2020,3,25,"沖縄",5,271,2,0,2,0
2020,3,26,"北海道",168,1929,62,0,98,7
2020,3,26,"青森",6,116,4,0,0,0
2020,3,26,"岩手",0,44,0,0,0,0
2020,3,26,"宮城",2,180,1,0,1,0
2020,3,26,"秋田",2,207,0,0,1,0
2020,3,26,"山形",0,165,0,0,0,0
2020,3,26,"福島",2,177,2,0,0,0
2020,3,26,"茨城",10,716,9,0,0,0
2020,3,26,"栃木",10,343,8,0,2,0
2020,3,26,"群馬",14,240,13,0,0,1
2020,3,26,"埼玉",66,1033,46,0,13,1
2020,3,26,"千葉",56,108,36,0,18,0
2020,3,26,"東京",260,2230,224,15,31,5
2020,3,26,"神奈川",95,218,60,0,18,4
2020,3,26,"新潟",29,920,21,0,3,0
2020,3,26,"富山",0,69,0,0,0,0
2020,3,26,"石川",8,195,3,0,3,0
2020,3,26,"福井",6,119,5,0,0,0
2020,3,26,"山梨",4,401,2,0,2,0
2020,3,26,"長野",5,371,2,0,2,0
2020,3,26,"岐阜",16,374,13,0,1,0
2020,3,26,"静岡",3,645,1,0,2,0
2020,3,26,"愛知",157,2204,93,0,36,18
2020,3,26,"三重",9,387,4,0,2,0
2020,3,26,"滋賀",6,176,5,0,1,0
2020,3,26,"京都",32,996,21,0,8,0
2020,3,26,"大阪",156,362,93,0,41,2
2020,3,26,"兵庫",118,2031,77,0,5,5
2020,3,26,"奈良",9,231,2,0,3,0
2020,3,26,"和歌山",17,1405,4,0,10,1
2020,3,26,"鳥取",0,141,0,0,0,0
2020,3,26,"島根",0,109,0,0,0,0
2020,3,26,"岡山",1,243,1,0,0,0
2020,3,26,"広島",4,722,3,0,1,0
2020,3,26,"山口",6,210,4,0,0,0
2020,3,26,"徳島",1,104,0,0,0,0
2020,3,26,"香川",1,191,1,0,0,0
2020,3,26,"愛媛",3,223,1,0,1,0
2020,3,26,"高知",12,314,0,0,11,0
2020,3,26,"福岡",11,777,9,0,2,0
2020,3,26,"佐賀",1,124,1,0,0,0
2020,3,26,"長崎",2,279,1,0,0,0
2020,3,26,"熊本",8,595,5,0,2,0
2020,3,26,"大分",25,1389,16,0,1,0
2020,3,26,"宮崎",3,235,2,0,1,0
2020,3,26,"鹿児島",1,215,1,0,0,0
2020,3,26,"沖縄",6,285,2,0,2,0
2020,3,27,"北海道",169,1976,47,0,114,7
2020,3,27,"青森",6,123,4,0,0,0
2020,3,27,"岩手",0,50,0,0,0,0
2020,3,27,"宮城",2,187,1,0,1,0
2020,3,27,"秋田",4,211,2,0,1,0
2020,3,27,"山形",0,170,0,0,0,0
2020,3,27,"福島",2,182,2,0,0,0
2020,3,27,"茨城",11,770,9,0,0,0
2020,3,27,"栃木",11,377,9,0,2,0
2020,3,27,"群馬",14,240,13,0,0,1
2020,3,27,"埼玉",72,1104,51,0,13,2
2020,3,27,"千葉",62,169,42,0,18,0
2020,3,27,"東京",300,2373,254,15,40,6
2020,3,27,"神奈川",106,276,66,0,18,4
2020,3,27,"新潟",29,977,17,0,7,0
2020,3,27,"富山",0,70,0,0,0,0
2020,3,27,"石川",8,199,3,0,3,0
2020,3,27,"福井",9,136,8,0,0,0
2020,3,27,"山梨",4,422,2,0,2,0
2020,3,27,"長野",6,396,3,0,2,0
2020,3,27,"岐阜",16,412,13,0,1,0
2020,3,27,"静岡",3,648,1,0,2,0
2020,3,27,"愛知",160,2276,90,0,42,18
2020,3,27,"三重",9,408,4,0,2,0
2020,3,27,"滋賀",6,196,5,0,1,0
2020,3,27,"京都",34,1035,20,0,11,0
2020,3,27,"大阪",176,501,111,0,41,2
2020,3,27,"兵庫",122,2121,80,0,5,5
2020,3,27,"奈良",9,253,2,0,3,0
2020,3,27,"和歌山",17,1419,4,0,10,1
2020,3,27,"鳥取",0,146,0,0,0,0
2020,3,27,"島根",0,117,0,0,0,0
2020,3,27,"岡山",2,251,2,0,0,0
2020,3,27,"広島",4,748,3,0,1,0
2020,3,27,"山口",6,228,4,0,0,0
2020,3,27,"徳島",1,110,0,0,0,0
2020,3,27,"香川",1,197,1,0,0,0
2020,3,27,"愛媛",4,234,2,0,1,0
2020,3,27,"高知",13,332,1,0,11,0
2020,3,27,"福岡",12,843,10,0,2,0
2020,3,27,"佐賀",1,129,1,0,0,0
2020,3,27,"長崎",2,292,1,0,0,0
2020,3,27,"熊本",10,658,7,0,2,0
2020,3,27,"大分",25,1489,16,0,1,0
2020,3,27,"宮崎",3,236,2,0,1,0
2020,3,27,"鹿児島",1,219,1,0,0,0
2020,3,27,"沖縄",6,303,4,0,2,0
2020,3,28,"北海道",172,1976,44,0,121,7
2020,3,28,"青森",6,124,6,0,0,0
2020,3,28,"岩手",0,50,0,0,0,0
2020,3,28,"宮城",2,187,1,0,1,0
2020,3,28,"秋田",4,211,2,0,2,0
2020,3,28,"山形",0,170,0,0,0,0
2020,3,28,"福島",2,182,2,0,0,0
2020,3,28,"茨城",13,770,13,0,0,0
2020,3,28,"栃木",11,377,9,0,2,0
2020,3,28,"群馬",15,240,14,0,0,1
2020,3,28,"埼玉",78,1104,60,0,15,3
2020,3,28,"千葉",126,207,106,0,19,1
2020,3,28,"東京",364,2617,317,14,40,7
2020,3,28,"神奈川",118,276,79,0,20,5
2020,3,28,"新潟",31,977,24,0,7,0
2020,3,28,"富山",0,71,0,0,0,0
2020,3,28,"石川",9,205,4,0,5,0
2020,3,28,"福井",12,144,12,0,0,0
2020,3,28,"山梨",4,426,2,0,2,0
2020,3,28,"長野",6,397,3,0,3,0
2020,3,28,"岐阜",16,420,15,0,1,0
2020,3,28,"静岡",4,660,2,0,2,0
2020,3,28,"愛知",164,2276,103,0,42,19
2020,3,28,"三重",9,408,7,0,2,0
2020,3,28,"滋賀",6,197,5,0,1,0
2020,3,28,"京都",37,1035,24,0,13,0
2020,3,28,"大阪",191,532,142,0,48,2
2020,3,28,"兵庫",125,2142,99,0,18,8
2020,3,28,"奈良",11,263,3,0,8,0
2020,3,28,"和歌山",17,1431,3,0,13,1
2020,3,28,"鳥取",0,146,0,0,0,0
2020,3,28,"島根",0,121,0,0,0,0
2020,3,28,"岡山",3,251,3,0,0,0
2020,3,28,"広島",4,812,3,0,1,0
2020,3,28,"山口",6,228,4,0,2,0
2020,3,28,"徳島",1,110,0,0,1,0
2020,3,28,"香川",1,197,1,0,0,0
2020,3,28,"愛媛",4,234,2,0,2,0
2020,3,28,"高知",13,342,1,0,12,0
2020,3,28,"福岡",21,844,19,0,2,0
2020,3,28,"佐賀",1,129,1,0,0,0
2020,3,28,"長崎",2,292,2,0,0,0
2020,3,28,"熊本",10,674,7,0,3,0
2020,3,28,"大分",27,1489,26,0,1,0
2020,3,28,"宮崎",3,241,2,0,1,0
2020,3,28,"鹿児島",1,219,1,0,0,0
2020,3,28,"沖縄",8,303,4,0,2,0
2020,3,29,"北海道",176,1976,48,0,121,7
2020,3,29,"青森",7,132,7,0,0,0
2020,3,29,"岩手",0,50,0,0,0,0
2020,3,29,"宮城",2,188,1,0,1,0
2020,3,29,"秋田",4,211,2,0,2,0
2020,3,29,"山形",0,170,0,0,0,0
2020,3,29,"福島",2,182,2,0,0,0
2020,3,29,"茨城",16,770,16,0,0,0
2020,3,29,"栃木",12,377,10,0,2,0
2020,3,29,"群馬",18,243,17,0,0,1
2020,3,29,"埼玉",83,1105,65,0,15,3
2020,3,29,"千葉",160,237,140,0,19,1
2020,3,29,"東京",436,2948,388,15,40,8
2020,3,29,"神奈川",127,276,82,0,20,5
2020,3,29,"新潟",31,977,24,0,7,0
2020,3,29,"富山",0,72,0,0,0,0
2020,3,29,"石川",9,211,4,0,5,0
2020,3,29,"福井",13,154,13,0,0,0
2020,3,29,"山梨",4,428,2,0,2,0
2020,3,29,"長野",8,397,5,0,3,0
2020,3,29,"岐阜",21,428,20,0,1,0
2020,3,29,"静岡",4,665,2,0,2,0
2020,3,29,"愛知",167,2276,106,0,42,19
2020,3,29,"三重",9,408,7,0,2,0
2020,3,29,"滋賀",6,197,5,0,1,0
2020,3,29,"京都",46,1035,33,0,13,0
2020,3,29,"大阪",208,553,159,0,48,2
2020,3,29,"兵庫",132,2146,104,0,18,10
2020,3,29,"奈良",11,263,3,0,8,0
2020,3,29,"和歌山",17,1433,3,0,13,1
2020,3,29,"鳥取",0,146,0,0,0,0
2020,3,29,"島根",0,128,0,0,0,0
2020,3,29,"岡山",3,251,3,0,0,0
2020,3,29,"広島",6,831,5,0,1,0
2020,3,29,"山口",6,228,4,0,2,0
2020,3,29,"徳島",1,110,0,0,1,0
2020,3,29,"香川",1,212,1,0,0,0
2020,3,29,"愛媛",4,234,2,0,2,0
2020,3,29,"高知",14,353,2,0,12,0
2020,3,29,"福岡",22,853,20,0,2,0
2020,3,29,"佐賀",1,130,1,0,0,0
2020,3,29,"長崎",2,292,2,0,0,0
2020,3,29,"熊本",10,693,7,0,3,0
2020,3,29,"大分",28,1489,27,0,1,0
2020,3,29,"宮崎",3,242,2,0,1,0
2020,3,29,"鹿児島",1,219,1,0,0,0
2020,3,29,"沖縄",8,303,6,0,2,0
2020,3,30,"北海道",177,2076,49,0,121,7
2020,3,30,"青森",7,132,7,0,0,0
2020,3,30,"岩手",0,54,0,0,0,0
2020,3,30,"宮城",6,208,5,0,1,0
2020,3,30,"秋田",4,240,2,0,2,0
2020,3,30,"山形",0,198,0,0,0,0
2020,3,30,"福島",2,203,2,0,0,0
2020,3,30,"茨城",20,921,20,0,0,0
2020,3,30,"栃木",12,439,10,0,2,0
2020,3,30,"群馬",18,253,17,0,0,1
2020,3,30,"埼玉",84,1249,66,0,15,3
2020,3,30,"千葉",160,362,140,0,19,1
2020,3,30,"東京",526,2989,477,16,40,9
2020,3,30,"神奈川",130,476,89,0,20,6
2020,3,30,"新潟",31,1024,24,0,7,0
2020,3,30,"富山",1,79,1,0,0,0
2020,3,30,"石川",11,211,6,0,5,0
2020,3,30,"福井",15,160,15,0,0,0
2020,3,30,"山梨",5,454,3,0,2,0
2020,3,30,"長野",8,475,5,0,3,0
2020,3,30,"岐阜",21,629,20,0,1,0
2020,3,30,"静岡",4,701,2,0,2,0
2020,3,30,"愛知",170,2460,109,0,42,19
2020,3,30,"三重",11,437,9,0,2,0
2020,3,30,"滋賀",6,217,5,0,1,0
2020,3,30,"京都",54,1080,4,0,13,0
2020,3,30,"大阪",216,630,167,0,48,2
2020,3,30,"兵庫",136,2399,108,0,18,10
2020,3,30,"奈良",11,292,3,0,8,0
2020,3,30,"和歌山",17,1452,3,0,13,1
2020,3,30,"鳥取",0,169,0,0,0,0
2020,3,30,"島根",0,130,0,0,0,0
2020,3,30,"岡山",4,309,4,0,0,0
2020,3,30,"広島",6,901,5,0,1,0
2020,3,30,"山口",6,257,4,0,2,0
2020,3,30,"徳島",1,123,0,0,1,0
2020,3,30,"香川",1,243,1,0,0,0
2020,3,30,"愛媛",4,250,2,0,2,0
2020,3,30,"高知",15,359,3,0,12,0
2020,3,30,"福岡",23,1033,21,0,2,0
2020,3,30,"佐賀",1,137,1,0,0,0
2020,3,30,"長崎",2,331,2,0,0,0
2020,3,30,"熊本",11,856,8,0,3,0
2020,3,30,"大分",28,1626,27,0,1,0
2020,3,30,"宮崎",3,272,2,0,1,0
2020,3,30,"鹿児島",1,263,1,0,0,0
2020,3,30,"沖縄",9,332,7,0,2,0
2020,3,31,"北海道",177,2096,46,0,124,7
2020,3,31,"青森",8,137,8,0,0,0
2020,3,31,"岩手",0,59,0,0,0,0
2020,3,31,"宮城",7,208,6,0,1,0
2020,3,31,"秋田",6,261,4,0,2,0
2020,3,31,"山形",1,222,1,0,0,0
2020,3,31,"福島",4,204,4,0,0,0
2020,3,31,"茨城",24,1028,24,0,0,0
2020,3,31,"栃木",14,456,12,0,2,0
2020,3,31,"群馬",19,289,18,0,0,1
2020,3,31,"埼玉",98,1293,80,0,15,3
2020,3,31,"千葉",164,527,144,0,19,1
2020,3,31,"東京",526,3134,471,16,40,15
2020,3,31,"神奈川",144,614,87,0,27,6
2020,3,31,"新潟",31,1061,21,0,10,0
2020,3,31,"富山",3,90,3,0,0,0
2020,3,31,"石川",13,228,8,0,5,0
2020,3,31,"福井",16,179,16,0,0,0
2020,3,31,"山梨",6,472,4,0,2,0
2020,3,31,"長野",8,506,5,0,3,0
2020,3,31,"岐阜",23,717,21,0,2,0
2020,3,31,"静岡",6,745,3,0,3,0
2020,3,31,"愛知",176,2854,110,0,47,19
2020,3,31,"三重",11,458,9,0,2,0
2020,3,31,"滋賀",7,232,5,0,2,0
2020,3,31,"京都",68,1178,53,0,15,0
2020,3,31,"大阪",244,630,173,0,70,2
2020,3,31,"兵庫",147,2462,118,0,18,11
2020,3,31,"奈良",11,314,3,0,8,0
2020,3,31,"和歌山",17,1479,3,0,13,1
2020,3,31,"鳥取",0,182,0,0,0,0
2020,3,31,"島根",0,136,0,0,0,0
2020,3,31,"岡山",4,321,4,0,0,0
2020,3,31,"広島",6,960,5,0,1,0
2020,3,31,"山口",6,287,3,0,3,0
2020,3,31,"徳島",3,144,2,0,1,0
2020,3,31,"香川",2,243,2,0,0,0
2020,3,31,"愛媛",9,267,7,0,2,0
2020,3,31,"高知",17,389,5,0,12,0
2020,3,31,"福岡",43,1069,41,0,2,0
2020,3,31,"佐賀",2,150,2,0,0,0
2020,3,31,"長崎",2,351,1,0,1,0
2020,3,31,"熊本",14,925,11,0,3,0
2020,3,31,"大分",29,1647,28,0,1,0
2020,3,31,"宮崎",3,284,2,0,1,0
2020,3,31,"鹿児島",1,265,1,0,0,0
2020,3,31,"沖縄",9,356,7,0,2,0
2020,4,1,"北海道",182,2096,44,0,130,7
2020,4,1,"青森",8,137,8,0,0,0
2020,4,1,"岩手",0,59,0,0,0,0
2020,4,1,"宮城",7,208,6,0,1,0
2020,4,1,"秋田",6,261,4,0,2,0
2020,4,1,"山形",1,222,1,0,0,0
2020,4,1,"福島",6,204,5,0,1,0
2020,4,1,"茨城",24,1028,23,0,0,1
2020,4,1,"栃木",14,456,12,0,2,0
2020,4,1,"群馬",20,289,19,0,0,1
2020,4,1,"埼玉",101,1293,77,0,20,4
2020,4,1,"千葉",175,527,151,0,23,1
2020,4,1,"東京",593,3298,537,17,40,16
2020,4,1,"神奈川",163,614,104,0,28,6
2020,4,1,"新潟",31,1061,21,0,10,0
2020,4,1,"富山",5,90,5,0,0,0
2020,4,1,"石川",15,228,10,0,5,0
2020,4,1,"福井",22,179,22,0,0,0
2020,4,1,"山梨",8,472,6,0,2,0
2020,4,1,"長野",9,506,6,0,3,0
2020,4,1,"岐阜",22,717,20,0,2,0
2020,4,1,"静岡",6,745,3,0,3,0
2020,4,1,"愛知",181,2854,115,0,47,19
2020,4,1,"三重",11,458,9,0,2,0
2020,4,1,"滋賀",8,232,5,0,3,0
2020,4,1,"京都",71,1178,55,0,16,0
2020,4,1,"大阪",278,630,207,0,70,2
2020,4,1,"兵庫",161,2462,132,0,18,11
2020,4,1,"奈良",15,314,7,0,8,0
2020,4,1,"和歌山",18,1479,4,0,13,1
2020,4,1,"鳥取",0,182,0,0,0,0
2020,4,1,"島根",0,136,0,0,0,0
2020,4,1,"岡山",4,321,4,0,0,0
2020,4,1,"広島",6,960,5,0,1,0
2020,4,1,"山口",6,287,3,0,3,0
2020,4,1,"徳島",3,144,2,0,1,0
2020,4,1,"香川",2,243,2,0,0,0
2020,4,1,"愛媛",9,267,7,0,2,0
2020,4,1,"高知",20,389,8,0,12,0
2020,4,1,"福岡",52,1069,47,0,5,0
2020,4,1,"佐賀",4,150,4,0,0,0
2020,4,1,"長崎",5,351,4,0,1,0
2020,4,1,"熊本",15,925,12,0,3,0
2020,4,1,"大分",29,1647,28,0,1,0
2020,4,1,"宮崎",3,284,2,0,1,0
2020,4,1,"鹿児島",2,265,2,0,0,0
2020,4,1,"沖縄",9,356,7,0,2,0
2020,4,2,"北海道",185,2218,46,0,130,8
2020,4,2,"青森",9,160,9,0,0,0
2020,4,2,"岩手",0,73,0,0,0,0
2020,4,2,"宮城",12,244,11,0,1,0
2020,4,2,"秋田",7,321,5,0,2,0
2020,4,2,"山形",1,275,1,0,0,0
2020,4,2,"福島",8,238,7,0,1,0
2020,4,2,"茨城",26,1266,24,0,0,2
2020,4,2,"栃木",14,571,12,0,2,0
2020,4,2,"群馬",20,542,19,0,0,1
2020,4,2,"埼玉",113,1476,88,0,21,4
2020,4,2,"千葉",181,712,154,0,26,1
2020,4,2,"東京",691,3767,635,18,40,16
2020,4,2,"神奈川",188,954,119,0,28,6
2020,4,2,"新潟",31,1139,21,0,10,0
2020,4,2,"富山",8,137,8,0,0,0
2020,4,2,"石川",16,248,11,0,5,0
2020,4,2,"福井",31,233,30,0,0,1
2020,4,2,"山梨",9,579,7,0,2,0
2020,4,2,"長野",9,596,6,0,3,0
2020,4,2,"岐阜",22,806,20,0,2,0
2020,4,2,"静岡",6,957,3,0,3,0
2020,4,2,"愛知",186,2917,120,0,47,19
2020,4,2,"三重",12,507,10,0,2,0
2020,4,2,"滋賀",8,259,5,0,3,0
2020,4,2,"京都",79,1189,61,0,18,0
